Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:36:12,2023-05-23 16:36:13,"1,410s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Movil""), Movil)",Firefox 113.0,,,2023-05-23 16:36:13,2023-05-23 16:36:17,"3,262s",PASSED
"TextoMovil = getText(findTestObject(""Rellenar_Formulario/Movil""))",Firefox 113.0,,,2023-05-23 16:36:17,2023-05-23 16:36:19,"1,950s",PASSED
"verifyMatch(""667356724"", ""(\+34|0034|34)?[ -]*(6|7)([0-9]){2}[ -]?(([0-9]){2}[ -]?([0-9]){2}[ -]?([0-9]){2}|([0-9]){3}[ -]?([0-9]){3})"", true, CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:36:19,2023-05-23 16:36:19,"0,326s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 16:36:19,2023-05-23 16:36:20,"1,150s",PASSED
"click(findTestObject(""Rellenar_Formulario/Cumpleaños""))",Firefox 113.0,,,2023-05-23 16:36:20,2023-05-23 16:36:24,"4,093s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 16:36:24,2023-05-23 16:36:25,"1,035s",PASSED
"selectOptionByValue(findTestObject(""Rellenar_Formulario/Mes""), ""10"", false)",Firefox 113.0,,,2023-05-23 16:36:25,2023-05-23 16:36:30,"4,430s",PASSED
"selectOptionByValue(findTestObject(""Rellenar_Formulario/Año""), ""1977"", false)",Firefox 113.0,,,2023-05-23 16:36:30,2023-05-23 16:36:34,"4,339s",PASSED
"click(findTestObject(""Rellenar_Formulario/Dia""))",Firefox 113.0,,,2023-05-23 16:36:34,2023-05-23 16:36:36,"2,380s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:36:36,2023-05-23 16:36:38,"1,125s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/Asunto""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:36:38,2023-05-23 16:36:41,"3,588s",PASSED
"click(findTestObject(""Rellenar_Formulario/Asunto""))",Firefox 113.0,,,2023-05-23 16:36:41,2023-05-23 16:36:46,"4,949s",PASSED
"comment(""No permite escribir en este elemento"")",Firefox 113.0,,,2023-05-23 16:36:46,2023-05-23 16:36:46,"0,073s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 16:36:46,2023-05-23 16:36:47,"1,224s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/Sports""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:36:47,2023-05-23 16:36:53,"5,113s",PASSED
"click(findTestObject(""Rellenar_Formulario/Sports""))",Firefox 113.0,,,2023-05-23 16:36:53,2023-05-23 16:36:55,"2,399s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:36:55,2023-05-23 16:36:56,"1,089s",PASSED
"uploadFile(findTestObject(""Rellenar_Formulario/Subir_Archivo""), ""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 16:36:56,2023-05-23 16:36:59,"2,671s",PASSED
"scrollToElement(findTestObject(""Rellenar_Formulario/Direccion""), 0)",Firefox 113.0,,,2023-05-23 16:36:59,2023-05-23 16:37:04,"4,857s",PASSED
"click(findTestObject(""Rellenar_Formulario/Direccion""))",Firefox 113.0,,,2023-05-23 16:37:04,2023-05-23 16:37:05,"1,853s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Direccion""), ""Calle alfonso VII numero 7 3"")",Firefox 113.0,,,2023-05-23 16:37:05,2023-05-23 16:37:07,"2,013s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:37:07,2023-05-23 16:37:40,"32,189s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:37:40,2023-05-23 16:37:40,"0,074s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:37:40,2023-05-23 16:37:40,"0,138s",PASSED
Video,Firefox 113.0,,,2023-05-23 16:37:46,2023-05-23 16:37:46,"0,067s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Firefox 113.0,,,2023-05-23 16:37:48,2023-05-23 16:40:25,"2m - 37,276s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 16:37:49,2023-05-23 16:37:49,"0,025s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 16:38:05,2023-05-23 16:38:53,"48,195s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 16:38:53,2023-05-23 16:38:53,"0,270s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Firefox 113.0,,,2023-05-23 16:38:53,2023-05-23 16:39:03,"10,264s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Firefox 113.0,,,2023-05-23 16:39:03,2023-05-23 16:39:12,"8,538s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Firefox 113.0,,,2023-05-23 16:39:12,2023-05-23 16:39:18,"6,061s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Firefox 113.0,,,2023-05-23 16:39:18,2023-05-23 16:39:22,"4,087s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Firefox 113.0,,,2023-05-23 16:39:22,2023-05-23 16:39:25,"2,926s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Firefox 113.0,,,2023-05-23 16:39:25,2023-05-23 16:39:28,"2,957s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Firefox 113.0,,,2023-05-23 16:39:28,2023-05-23 16:39:31,"3,438s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Firefox 113.0,,,2023-05-23 16:39:31,2023-05-23 16:39:33,"1,883s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 16:39:33,2023-05-23 16:39:43,"9,397s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Firefox 113.0,,,2023-05-23 16:39:43,2023-05-23 16:39:46,"3,688s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Firefox 113.0,,,2023-05-23 16:39:46,2023-05-23 16:39:48,"2,186s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:39:48,2023-05-23 16:39:52,"3,199s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:39:52,2023-05-23 16:39:53,"1,203s",PASSED
"verifyMatch(TextoaBuscar, ""Alejandro"", true)",Firefox 113.0,,,2023-05-23 16:39:53,2023-05-23 16:39:53,"0,072s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:39:53,2023-05-23 16:40:21,"28,412s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:40:21,2023-05-23 16:40:21,"0,036s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:40:21,2023-05-23 16:40:21,"0,025s",PASSED
Video,Firefox 113.0,,,2023-05-23 16:40:25,2023-05-23 16:40:25,"0,011s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Test_TakeShoot,Firefox 113.0,,,2023-05-23 16:40:25,2023-05-23 16:43:02,"2m - 37,028s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 16:40:26,2023-05-23 16:40:26,"0,006s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 16:40:34,2023-05-23 16:41:16,"41,978s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Firefox 113.0,,,2023-05-23 16:41:16,2023-05-23 16:41:27,"10,857s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 16:41:27,2023-05-23 16:41:27,"0,162s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), ""alejandro"")",Firefox 113.0,,,2023-05-23 16:41:27,2023-05-23 16:41:36,"8,789s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), 10)",Firefox 113.0,,,2023-05-23 16:41:36,2023-05-23 16:41:46,"9,595s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), ""canosa1@msn.com"")",Firefox 113.0,,,2023-05-23 16:41:46,2023-05-23 16:41:48,"2,612s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), 10)",Firefox 113.0,,,2023-05-23 16:41:48,2023-05-23 16:41:50,"2,205s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), ""calle doctor esquerdo 56"")",Firefox 113.0,,,2023-05-23 16:41:50,2023-05-23 16:41:54,"3,053s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), 0)",Firefox 113.0,,,2023-05-23 16:41:54,2023-05-23 16:41:55,"1,784s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), ""calle doctor esquerdo 67"")",Firefox 113.0,,,2023-05-23 16:41:55,2023-05-23 16:41:57,"2,141s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), 0)",Firefox 113.0,,,2023-05-23 16:41:57,2023-05-23 16:41:59,"1,627s",PASSED
"scrollToElement(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 16:41:59,2023-05-23 16:42:02,"3,051s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 16:42:02,2023-05-23 16:42:04,"1,989s",PASSED
"click(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 16:42:04,2023-05-23 16:42:08,"3,459s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/div_NamealejandroEmailcanosa1msn.comCurrent_59e2b2""))",Firefox 113.0,,,2023-05-23 16:42:08,2023-05-23 16:42:11,"3,220s",PASSED
"takeScreenshot(""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 16:42:11,2023-05-23 16:42:16,"5,467s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:42:16,2023-05-23 16:43:00,"43,424s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:43:00,2023-05-23 16:43:00,"0,041s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:43:00,2023-05-23 16:43:00,"0,115s",PASSED
Video,Firefox 113.0,,,2023-05-23 16:43:02,2023-05-23 16:43:02,"0,002s",PASSED
