Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://demoqa.com/webtables"")",Firefox 113.0,,,2023-05-23 16:26:29,2023-05-23 16:26:34,"4,702s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Firefox 113.0,,,2023-05-23 16:26:34,2023-05-23 16:26:36,"1,594s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Firefox 113.0,,,2023-05-23 16:26:36,2023-05-23 16:26:37,"1,491s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Firefox 113.0,,,2023-05-23 16:26:37,2023-05-23 16:26:39,"1,549s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Firefox 113.0,,,2023-05-23 16:26:39,2023-05-23 16:26:40,"1,047s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Firefox 113.0,,,2023-05-23 16:26:40,2023-05-23 16:26:41,"1,038s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Firefox 113.0,,,2023-05-23 16:26:41,2023-05-23 16:26:42,"1,174s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Firefox 113.0,,,2023-05-23 16:26:42,2023-05-23 16:26:43,"1,032s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 16:26:43,2023-05-23 16:26:44,"1,288s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Firefox 113.0,,,2023-05-23 16:26:44,2023-05-23 16:26:45,"1,113s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Firefox 113.0,,,2023-05-23 16:26:45,2023-05-23 16:26:46,"1,048s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:26:46,2023-05-23 16:26:48,"1,184s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:26:48,2023-05-23 16:26:49,"1,019s",PASSED
"verifyMatch(TextoaBuscar, ""Alejandro"", true)",Firefox 113.0,,,2023-05-23 16:26:49,2023-05-23 16:26:49,"0,028s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:26:49,2023-05-23 16:26:51,"2,061s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:26:51,2023-05-23 16:26:51,"0,001s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:26:51,2023-05-23 16:26:51,"0,015s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Test_TakeShoot,Firefox 113.0,,,2023-05-23 16:26:51,2023-05-23 16:27:25,"34,405s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 16:26:51,2023-05-23 16:26:51,"0,001s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 16:26:54,2023-05-23 16:27:03,"9,680s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Firefox 113.0,,,2023-05-23 16:27:03,2023-05-23 16:27:08,"4,602s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 16:27:08,2023-05-23 16:27:08,"0,024s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), ""alejandro"")",Firefox 113.0,,,2023-05-23 16:27:08,2023-05-23 16:27:10,"1,672s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), 10)",Firefox 113.0,,,2023-05-23 16:27:10,2023-05-23 16:27:13,"3,043s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), ""canosa1@msn.com"")",Firefox 113.0,,,2023-05-23 16:27:13,2023-05-23 16:27:14,"0,953s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), 10)",Firefox 113.0,,,2023-05-23 16:27:14,2023-05-23 16:27:15,"0,917s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), ""calle doctor esquerdo 56"")",Firefox 113.0,,,2023-05-23 16:27:15,2023-05-23 16:27:16,"1,082s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), 0)",Firefox 113.0,,,2023-05-23 16:27:16,2023-05-23 16:27:16,"0,604s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), ""calle doctor esquerdo 67"")",Firefox 113.0,,,2023-05-23 16:27:16,2023-05-23 16:27:17,"1,031s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), 0)",Firefox 113.0,,,2023-05-23 16:27:17,2023-05-23 16:27:18,"0,809s",PASSED
"scrollToElement(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 16:27:18,2023-05-23 16:27:19,"0,711s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 16:27:19,2023-05-23 16:27:19,"0,582s",PASSED
"click(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 16:27:19,2023-05-23 16:27:20,"0,796s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/div_NamealejandroEmailcanosa1msn.comCurrent_59e2b2""))",Firefox 113.0,,,2023-05-23 16:27:20,2023-05-23 16:27:21,"1,118s",PASSED
"takeScreenshot(""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 16:27:21,2023-05-23 16:27:22,"1,112s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:27:22,2023-05-23 16:27:25,"2,781s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:27:25,2023-05-23 16:27:25,"0,000s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:27:25,2023-05-23 16:27:25,"0,001s",PASSED
