Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 16:40:04,2023-05-23 16:40:07,"3,389s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 16:40:07,2023-05-23 16:40:08,"1,281s",PASSED
"verifyMatch(TextoaBuscar, ""Alejandro"", true)",Chrome 113.0.0.0,,,2023-05-23 16:40:09,2023-05-23 16:40:09,"0,125s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 16:40:09,2023-05-23 16:40:36,"27,503s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 16:40:36,2023-05-23 16:40:36,"0,021s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 16:40:36,2023-05-23 16:40:36,"0,067s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 16:40:39,2023-05-23 16:40:39,"0,020s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Test_TakeShoot,Chrome 113.0.0.0,,,2023-05-23 16:40:40,2023-05-23 16:42:52,"2m - 11,450s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 16:40:41,2023-05-23 16:40:41,"0,005s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 16:41:01,2023-05-23 16:41:22,"21,508s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 113.0.0.0,,,2023-05-23 16:41:22,2023-05-23 16:41:30,"8,065s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 16:41:30,2023-05-23 16:41:32,"1,290s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), ""alejandro"")",Chrome 113.0.0.0,,,2023-05-23 16:41:32,2023-05-23 16:41:42,"10,111s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), 10)",Chrome 113.0.0.0,,,2023-05-23 16:41:42,2023-05-23 16:41:52,"10,461s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), ""canosa1@msn.com"")",Chrome 113.0.0.0,,,2023-05-23 16:41:52,2023-05-23 16:41:57,"4,612s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), 10)",Chrome 113.0.0.0,,,2023-05-23 16:41:57,2023-05-23 16:41:59,"1,941s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), ""calle doctor esquerdo 56"")",Chrome 113.0.0.0,,,2023-05-23 16:41:59,2023-05-23 16:42:06,"7,072s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), 0)",Chrome 113.0.0.0,,,2023-05-23 16:42:06,2023-05-23 16:42:10,"4,369s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), ""calle doctor esquerdo 67"")",Chrome 113.0.0.0,,,2023-05-23 16:42:10,2023-05-23 16:42:18,"7,438s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), 0)",Chrome 113.0.0.0,,,2023-05-23 16:42:18,2023-05-23 16:42:21,"3,522s",PASSED
"scrollToElement(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Chrome 113.0.0.0,,,2023-05-23 16:42:21,2023-05-23 16:42:24,"2,936s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Chrome 113.0.0.0,,,2023-05-23 16:42:24,2023-05-23 16:42:27,"2,673s",PASSED
"click(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 16:42:27,2023-05-23 16:42:30,"3,226s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/div_NamealejandroEmailcanosa1msn.comCurrent_59e2b2""))",Chrome 113.0.0.0,,,2023-05-23 16:42:30,2023-05-23 16:42:33,"2,660s",PASSED
"takeScreenshot(""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Chrome 113.0.0.0,,,2023-05-23 16:42:33,2023-05-23 16:42:35,"2,640s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 16:42:35,2023-05-23 16:42:48,"12,552s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 16:42:48,2023-05-23 16:42:48,"0,009s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 16:42:48,2023-05-23 16:42:48,"0,029s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 16:42:51,2023-05-23 16:42:51,"0,086s",PASSED
