Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyMatch(""667356724"", ""(\+34|0034|34)?[ -]*(6|7)([0-9]){2}[ -]?(([0-9]){2}[ -]?([0-9]){2}[ -]?([0-9]){2}|([0-9]){3}[ -]?([0-9]){3})"", true, CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:16:41,2023-05-23 16:16:41,"0,123s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 16:16:41,2023-05-23 16:16:42,"1,016s",PASSED
"click(findTestObject(""Rellenar_Formulario/Cumpleaños""))",Firefox 113.0,,,2023-05-23 16:16:42,2023-05-23 16:16:43,"1,549s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 16:16:43,2023-05-23 16:16:44,"1,012s",PASSED
"selectOptionByValue(findTestObject(""Rellenar_Formulario/Mes""), ""10"", false)",Firefox 113.0,,,2023-05-23 16:16:44,2023-05-23 16:16:46,"1,262s",PASSED
"selectOptionByValue(findTestObject(""Rellenar_Formulario/Año""), ""1977"", false)",Firefox 113.0,,,2023-05-23 16:16:46,2023-05-23 16:16:47,"1,075s",PASSED
"click(findTestObject(""Rellenar_Formulario/Dia""))",Firefox 113.0,,,2023-05-23 16:16:47,2023-05-23 16:16:47,"0,669s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:16:47,2023-05-23 16:16:48,"1,009s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/Asunto""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:16:48,2023-05-23 16:16:49,"0,469s",PASSED
"click(findTestObject(""Rellenar_Formulario/Asunto""))",Firefox 113.0,,,2023-05-23 16:16:49,2023-05-23 16:16:49,"0,671s",PASSED
"comment(""No permite escribir en este elemento"")",Firefox 113.0,,,2023-05-23 16:16:49,2023-05-23 16:16:49,"0,039s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 16:16:49,2023-05-23 16:16:51,"1,086s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/Sports""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:16:51,2023-05-23 16:16:51,"0,626s",PASSED
"click(findTestObject(""Rellenar_Formulario/Sports""))",Firefox 113.0,,,2023-05-23 16:16:51,2023-05-23 16:16:52,"0,892s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:16:52,2023-05-23 16:16:53,"1,018s",PASSED
"uploadFile(findTestObject(""Rellenar_Formulario/Subir_Archivo""), ""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 16:16:53,2023-05-23 16:16:54,"0,564s",PASSED
"scrollToElement(findTestObject(""Rellenar_Formulario/Direccion""), 0)",Firefox 113.0,,,2023-05-23 16:16:54,2023-05-23 16:16:54,"0,540s",PASSED
"click(findTestObject(""Rellenar_Formulario/Direccion""))",Firefox 113.0,,,2023-05-23 16:16:54,2023-05-23 16:16:55,"0,933s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Direccion""), ""Calle alfonso VII numero 7 3"")",Firefox 113.0,,,2023-05-23 16:16:55,2023-05-23 16:16:56,"0,818s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:16:56,2023-05-23 16:16:58,"1,615s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:16:58,2023-05-23 16:16:58,"0,002s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:16:58,2023-05-23 16:16:58,"0,001s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Firefox 113.0,,,2023-05-23 16:16:58,2023-05-23 16:17:26,"27,952s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 16:16:58,2023-05-23 16:16:58,"0,001s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 16:17:01,2023-05-23 16:17:07,"5,640s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 16:17:07,2023-05-23 16:17:07,"0,016s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Firefox 113.0,,,2023-05-23 16:17:07,2023-05-23 16:17:10,"3,198s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Firefox 113.0,,,2023-05-23 16:17:10,2023-05-23 16:17:11,"1,562s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Firefox 113.0,,,2023-05-23 16:17:11,2023-05-23 16:17:13,"1,689s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Firefox 113.0,,,2023-05-23 16:17:13,2023-05-23 16:17:14,"1,168s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Firefox 113.0,,,2023-05-23 16:17:14,2023-05-23 16:17:15,"1,086s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Firefox 113.0,,,2023-05-23 16:17:15,2023-05-23 16:17:16,"0,977s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Firefox 113.0,,,2023-05-23 16:17:16,2023-05-23 16:17:18,"1,281s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Firefox 113.0,,,2023-05-23 16:17:18,2023-05-23 16:17:19,"0,881s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 16:17:19,2023-05-23 16:17:19,"0,903s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Firefox 113.0,,,2023-05-23 16:17:19,2023-05-23 16:17:21,"1,231s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Firefox 113.0,,,2023-05-23 16:17:21,2023-05-23 16:17:22,"1,010s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 16:17:22,2023-05-23 16:17:22,"0,549s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 16:17:22,2023-05-23 16:17:23,"1,020s",PASSED
"verifyMatch(TextoaBuscar, ""Alejandro"", true)",Firefox 113.0,,,2023-05-23 16:17:23,2023-05-23 16:17:23,"0,014s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:17:23,2023-05-23 16:17:26,"2,288s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:17:26,2023-05-23 16:17:26,"0,000s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:17:26,2023-05-23 16:17:26,"0,000s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Test_TakeShoot,Firefox 113.0,,,2023-05-23 16:17:26,2023-05-23 16:17:50,"24,489s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 16:17:26,2023-05-23 16:17:26,"0,003s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 16:17:27,2023-05-23 16:17:34,"6,480s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Firefox 113.0,,,2023-05-23 16:17:34,2023-05-23 16:17:36,"2,945s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 16:17:36,2023-05-23 16:17:37,"0,039s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), ""alejandro"")",Firefox 113.0,,,2023-05-23 16:17:37,2023-05-23 16:17:38,"1,399s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), 10)",Firefox 113.0,,,2023-05-23 16:17:38,2023-05-23 16:17:40,"1,799s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), ""canosa1@msn.com"")",Firefox 113.0,,,2023-05-23 16:17:40,2023-05-23 16:17:41,"0,881s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), 10)",Firefox 113.0,,,2023-05-23 16:17:41,2023-05-23 16:17:41,"0,623s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), ""calle doctor esquerdo 56"")",Firefox 113.0,,,2023-05-23 16:17:41,2023-05-23 16:17:42,"1,068s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), 0)",Firefox 113.0,,,2023-05-23 16:17:42,2023-05-23 16:17:43,"0,635s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), ""calle doctor esquerdo 67"")",Firefox 113.0,,,2023-05-23 16:17:43,2023-05-23 16:17:44,"0,956s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), 0)",Firefox 113.0,,,2023-05-23 16:17:44,2023-05-23 16:17:44,"0,601s",PASSED
"scrollToElement(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 16:17:44,2023-05-23 16:17:45,"0,604s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 16:17:45,2023-05-23 16:17:46,"0,791s",PASSED
"click(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 16:17:46,2023-05-23 16:17:47,"0,810s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/div_NamealejandroEmailcanosa1msn.comCurrent_59e2b2""))",Firefox 113.0,,,2023-05-23 16:17:47,2023-05-23 16:17:47,"0,559s",PASSED
"takeScreenshot(""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 16:17:47,2023-05-23 16:17:48,"0,500s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 16:17:48,2023-05-23 16:17:50,"2,274s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 16:17:50,2023-05-23 16:17:50,"0,000s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 16:17:50,2023-05-23 16:17:50,"0,001s",PASSED
