Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Suites_Curso_Katalon_parte2,Chrome 113.0.0.0,,,2023-05-23 16:15:55,2023-05-23 16:17:55,"2m - 0,175s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Rellenar_Formulario,Chrome 113.0.0.0,,,2023-05-23 16:15:57,2023-05-23 16:17:03,"1m - 5,980s",PASSED
Start listener action : executeRows,Chrome 113.0.0.0,,,2023-05-23 16:15:59,2023-05-23 16:15:59,"0,446s",PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 16:16:02,2023-05-23 16:16:12,"9,641s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Chrome 113.0.0.0,,,2023-05-23 16:16:12,2023-05-23 16:16:20,"7,584s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 16:16:20,2023-05-23 16:16:21,"1,696s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Nombre""), Nombre)",Chrome 113.0.0.0,,,2023-05-23 16:16:21,2023-05-23 16:16:24,"2,432s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 16:16:24,2023-05-23 16:16:25,"1,662s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Apellidos""), Apellidos)",Chrome 113.0.0.0,,,2023-05-23 16:16:25,2023-05-23 16:16:27,"1,898s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 16:16:27,2023-05-23 16:16:28,"1,007s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Email""), Email)",Chrome 113.0.0.0,,,2023-05-23 16:16:28,2023-05-23 16:16:31,"2,622s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 16:16:31,2023-05-23 16:16:32,"1,007s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/RadioButton_male""))",Chrome 113.0.0.0,,,2023-05-23 16:16:32,2023-05-23 16:16:33,"1,076s",PASSED
"click(findTestObject(""Rellenar_Formulario/RadioButton_male""))",Chrome 113.0.0.0,,,2023-05-23 16:16:33,2023-05-23 16:16:34,"1,454s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 16:16:34,2023-05-23 16:16:35,"1,009s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Movil""), Movil)",Chrome 113.0.0.0,,,2023-05-23 16:16:35,2023-05-23 16:16:40,"4,930s",PASSED
"TextoMovil = getText(findTestObject(""Rellenar_Formulario/Movil""))",Chrome 113.0.0.0,,,2023-05-23 16:16:40,2023-05-23 16:16:43,"2,477s",PASSED
"verifyMatch(""667356724"", ""(\+34|0034|34)?[ -]*(6|7)([0-9]){2}[ -]?(([0-9]){2}[ -]?([0-9]){2}[ -]?([0-9]){2}|([0-9]){3}[ -]?([0-9]){3})"", true, CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 16:16:43,2023-05-23 16:16:43,"0,273s",PASSED
delay(1),Chrome 113.0.0.0,,,2023-05-23 16:16:43,2023-05-23 16:16:44,"1,010s",PASSED
