Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Suites_Curso_Katalon_parte2,Firefox 113.0,,,2023-05-23 14:31:13,2023-05-23 14:41:37,"10m - 24,199s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Rellenar_Formulario,Firefox 113.0,,,2023-05-23 14:31:26,2023-05-23 14:38:05,"6m - 39,422s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:31:29,2023-05-23 14:31:30,"0,298s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 14:32:02,2023-05-23 14:34:08,"2m - 5,786s",PASSED
"navigateToUrl(""https://demoqa.com/automation-practice-form"")",Firefox 113.0,,,2023-05-23 14:34:08,2023-05-23 14:34:37,"29,496s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 14:34:37,2023-05-23 14:34:51,"13,504s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Nombre""), Nombre)",Firefox 113.0,,,2023-05-23 14:34:51,2023-05-23 14:35:54,"1m - 3,334s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:35:54,2023-05-23 14:36:03,"9,337s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Apellidos""), Apellidos)",Firefox 113.0,,,2023-05-23 14:36:03,2023-05-23 14:36:09,"5,400s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:09,2023-05-23 14:36:10,"1,464s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Email""), Email)",Firefox 113.0,,,2023-05-23 14:36:10,2023-05-23 14:36:12,"1,566s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:12,2023-05-23 14:36:13,"1,015s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/RadioButton_male""))",Firefox 113.0,,,2023-05-23 14:36:13,2023-05-23 14:36:14,"1,358s",PASSED
"click(findTestObject(""Rellenar_Formulario/RadioButton_male""))",Firefox 113.0,,,2023-05-23 14:36:14,2023-05-23 14:36:18,"3,736s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:18,2023-05-23 14:36:19,"1,018s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Movil""), Movil)",Firefox 113.0,,,2023-05-23 14:36:19,2023-05-23 14:36:20,"1,640s",PASSED
"TextoMovil = getText(findTestObject(""Rellenar_Formulario/Movil""))",Firefox 113.0,,,2023-05-23 14:36:20,2023-05-23 14:36:22,"1,609s",PASSED
"verifyMatch(""667356724"", ""(\+34|0034|34)?[ -]*(6|7)([0-9]){2}[ -]?(([0-9]){2}[ -]?([0-9]){2}[ -]?([0-9]){2}|([0-9]){3}[ -]?([0-9]){3})"", true, CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 14:36:22,2023-05-23 14:36:22,"0,301s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 14:36:22,2023-05-23 14:36:23,"1,048s",PASSED
"click(findTestObject(""Rellenar_Formulario/Cumpleaños""))",Firefox 113.0,,,2023-05-23 14:36:23,2023-05-23 14:36:26,"2,563s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 14:36:26,2023-05-23 14:36:27,"1,012s",PASSED
"selectOptionByValue(findTestObject(""Rellenar_Formulario/Mes""), ""10"", false)",Firefox 113.0,,,2023-05-23 14:36:27,2023-05-23 14:36:30,"3,195s",PASSED
"selectOptionByValue(findTestObject(""Rellenar_Formulario/Año""), ""1977"", false)",Firefox 113.0,,,2023-05-23 14:36:30,2023-05-23 14:36:32,"2,181s",PASSED
"click(findTestObject(""Rellenar_Formulario/Dia""))",Firefox 113.0,,,2023-05-23 14:36:32,2023-05-23 14:36:35,"2,172s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:35,2023-05-23 14:36:36,"1,022s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/Asunto""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 14:36:36,2023-05-23 14:36:38,"2,794s",PASSED
"click(findTestObject(""Rellenar_Formulario/Asunto""))",Firefox 113.0,,,2023-05-23 14:36:38,2023-05-23 14:36:42,"3,329s",PASSED
"comment(""No permite escribir en este elemento"")",Firefox 113.0,,,2023-05-23 14:36:42,2023-05-23 14:36:42,"0,105s",PASSED
delay(1),Firefox 113.0,,,2023-05-23 14:36:42,2023-05-23 14:36:43,"1,119s",PASSED
"verifyElementClickable(findTestObject(""Rellenar_Formulario/Sports""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 14:36:43,2023-05-23 14:36:45,"1,703s",PASSED
"click(findTestObject(""Rellenar_Formulario/Sports""))",Firefox 113.0,,,2023-05-23 14:36:45,2023-05-23 14:36:47,"2,103s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:36:47,2023-05-23 14:36:48,"1,266s",PASSED
"uploadFile(findTestObject(""Rellenar_Formulario/Subir_Archivo""), ""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 14:36:48,2023-05-23 14:36:50,"1,906s",PASSED
"scrollToElement(findTestObject(""Rellenar_Formulario/Direccion""), 0)",Firefox 113.0,,,2023-05-23 14:36:50,2023-05-23 14:36:52,"1,843s",PASSED
"click(findTestObject(""Rellenar_Formulario/Direccion""))",Firefox 113.0,,,2023-05-23 14:36:52,2023-05-23 14:36:54,"2,120s",PASSED
"setText(findTestObject(""Rellenar_Formulario/Direccion""), ""Calle alfonso VII numero 7 3"")",Firefox 113.0,,,2023-05-23 14:36:54,2023-05-23 14:36:57,"3,475s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 14:36:57,2023-05-23 14:38:04,"1m - 6,678s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:38:04,2023-05-23 14:38:04,"0,266s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:38:04,2023-05-23 14:38:05,"0,213s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Variables_simples,Firefox 113.0,,,2023-05-23 14:38:07,2023-05-23 14:40:22,"2m - 14,794s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:38:11,2023-05-23 14:38:11,"0,020s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 14:38:27,2023-05-23 14:38:57,"30,080s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 14:38:57,2023-05-23 14:38:57,"0,518s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Firefox 113.0,,,2023-05-23 14:38:57,2023-05-23 14:39:03,"6,108s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Firefox 113.0,,,2023-05-23 14:39:03,2023-05-23 14:39:09,"5,335s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Firefox 113.0,,,2023-05-23 14:39:09,2023-05-23 14:39:13,"3,886s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Firefox 113.0,,,2023-05-23 14:39:13,2023-05-23 14:39:15,"2,835s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Firefox 113.0,,,2023-05-23 14:39:15,2023-05-23 14:39:19,"3,138s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Firefox 113.0,,,2023-05-23 14:39:19,2023-05-23 14:39:23,"4,781s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Firefox 113.0,,,2023-05-23 14:39:23,2023-05-23 14:39:32,"8,519s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Firefox 113.0,,,2023-05-23 14:39:32,2023-05-23 14:39:39,"7,050s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 14:39:39,2023-05-23 14:39:45,"6,459s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Firefox 113.0,,,2023-05-23 14:39:45,2023-05-23 14:39:49,"3,398s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Firefox 113.0,,,2023-05-23 14:39:49,2023-05-23 14:39:51,"1,774s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Firefox 113.0,,,2023-05-23 14:39:51,2023-05-23 14:39:53,"2,586s",PASSED
delay(DelayCorto),Firefox 113.0,,,2023-05-23 14:39:53,2023-05-23 14:39:54,"1,062s",PASSED
"verifyMatch(TextoaBuscar, ""Alejandro"", true)",Firefox 113.0,,,2023-05-23 14:39:54,2023-05-23 14:39:54,"0,034s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 14:39:54,2023-05-23 14:40:22,"27,457s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:40:22,2023-05-23 14:40:22,"0,006s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:40:22,2023-05-23 14:40:22,"0,006s",PASSED
,,,,,,,
Test Cases/CursoKatalon/Test_TakeShoot,Firefox 113.0,,,2023-05-23 14:40:22,2023-05-23 14:41:37,"1m - 15,108s",PASSED
Start listener action : executeRows,Firefox 113.0,,,2023-05-23 14:40:22,2023-05-23 14:40:22,"0,002s",PASSED
"openBrowser("""")",Firefox 113.0,,,2023-05-23 14:40:25,2023-05-23 14:40:42,"16,599s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Firefox 113.0,,,2023-05-23 14:40:42,2023-05-23 14:40:48,"5,829s",PASSED
maximizeWindow(),Firefox 113.0,,,2023-05-23 14:40:48,2023-05-23 14:40:49,"0,941s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), ""alejandro"")",Firefox 113.0,,,2023-05-23 14:40:49,2023-05-23 14:40:54,"5,558s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Full Name_userName""), 10)",Firefox 113.0,,,2023-05-23 14:40:54,2023-05-23 14:40:57,"2,512s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), ""canosa1@msn.com"")",Firefox 113.0,,,2023-05-23 14:40:57,2023-05-23 14:40:59,"2,630s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/input_Email_userEmail""), 10)",Firefox 113.0,,,2023-05-23 14:40:59,2023-05-23 14:41:01,"1,439s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), ""calle doctor esquerdo 56"")",Firefox 113.0,,,2023-05-23 14:41:01,2023-05-23 14:41:03,"1,927s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Current Address_currentAddress""), 0)",Firefox 113.0,,,2023-05-23 14:41:03,2023-05-23 14:41:06,"3,202s",PASSED
"setText(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), ""calle doctor esquerdo 67"")",Firefox 113.0,,,2023-05-23 14:41:06,2023-05-23 14:41:09,"3,124s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/textarea_Permanent Address_permanentAddress""), 0)",Firefox 113.0,,,2023-05-23 14:41:09,2023-05-23 14:41:11,"2,329s",PASSED
"scrollToElement(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 14:41:11,2023-05-23 14:41:15,"3,541s",PASSED
"waitForElementClickable(findTestObject(""Test_TakeShoot/Page_DEMOQA/button_Submit""), 0)",Firefox 113.0,,,2023-05-23 14:41:15,2023-05-23 14:41:17,"2,343s",PASSED
"click(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/button_Submit""))",Firefox 113.0,,,2023-05-23 14:41:17,2023-05-23 14:41:19,"2,265s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Test_TakeShoot/Page_DEMOQA/div_NamealejandroEmailcanosa1msn.comCurrent_59e2b2""))",Firefox 113.0,,,2023-05-23 14:41:19,2023-05-23 14:41:22,"2,824s",PASSED
"takeScreenshot(""C:\Users\user\Katalon Studio\CursoKatalon-master\Imagenes\imagen1.png"")",Firefox 113.0,,,2023-05-23 14:41:22,2023-05-23 14:41:25,"2,370s",PASSED
closeBrowser(),Firefox 113.0,,,2023-05-23 14:41:25,2023-05-23 14:41:37,"12,141s",PASSED
Start listener action : sampleAfterTestCase,Firefox 113.0,,,2023-05-23 14:41:37,2023-05-23 14:41:37,"0,002s",PASSED
Start listener action : addFailedTCToList,Firefox 113.0,,,2023-05-23 14:41:37,2023-05-23 14:41:37,"0,012s",PASSED
